claim_label,slice_name,slice_value,action_n,decision_n,mean,mean_regret,mean_threshold_mass,mean_lower_tail_mass,actual_action_rate,best_mean_rate,best_threshold_rate,safest_tail_rate
ch04_partner_unsafe_count_to_defense,candidate_beats_current,false,860,776,-14.922489669916848,6.585681542942604,0.06888953491200715,0.49254651140140066,0.3209302325581395,0.33488372093023255,0.4662790697674419,0.4848837209302326
ch04_partner_unsafe_count_to_defense,candidate_would_win_now,false,860,776,-14.922489669916848,6.585681542942604,0.06888953491200715,0.49254651140140066,0.3209302325581395,0.33488372093023255,0.4662790697674419,0.4848837209302326
ch04_partner_unsafe_count_to_defense,count_points,10,298,298,-17.786821165165843,10.604544688766234,0.039781879089872706,0.5567617444133999,0.2550335570469799,0.2483221476510067,0.40604026845637586,0.40604026845637586
ch04_partner_unsafe_count_to_defense,count_points,5,562,539,-13.403680442898697,4.454682935370642,0.08432384351520299,0.45849644122777833,0.35587188612099646,0.3807829181494662,0.498220640569395,0.5266903914590747
ch04_partner_unsafe_count_to_defense,current_winner_team,defense,860,776,-14.922489669916848,6.585681542942604,0.06888953491200715,0.49254651140140066,0.3209302325581395,0.33488372093023255,0.4662790697674419,0.4848837209302326
ch04_partner_unsafe_count_to_defense,decl,blanks,156,138,-16.13346418365836,6.5880680566605845,0.06967948754437459,0.5270512819600602,0.3525641025641026,0.3525641025641026,0.532051282051282,0.48717948717948717
ch04_partner_unsafe_count_to_defense,decl,fives,107,95,-15.760728645965317,4.078415348847336,0.05168224267104519,0.4945327087836427,0.308411214953271,0.3364485981308411,0.5233644859813084,0.48598130841121495
ch04_partner_unsafe_count_to_defense,decl,fours,123,116,-13.997507743234557,8.038922590816894,0.08556910589852226,0.49642276533735474,0.2845528455284553,0.2764227642276423,0.42276422764227645,0.43089430894308944
ch04_partner_unsafe_count_to_defense,decl,ones,109,100,-11.129125799453996,9.085312472007006,0.09467889945270545,0.41440366926269795,0.28440366972477066,0.30275229357798167,0.3944954128440367,0.5045871559633027
ch04_partner_unsafe_count_to_defense,decl,sixes,134,118,-14.86998467091749,4.7671265417515345,0.07018656638075611,0.49559701448862453,0.35074626865671643,0.3880597014925373,0.4701492537313433,0.5
ch04_partner_unsafe_count_to_defense,decl,threes,123,112,-16.751775580693067,6.708874393284805,0.05378048777640835,0.513739837166982,0.3333333333333333,0.34959349593495936,0.45528455284552843,0.4796747967479675
ch04_partner_unsafe_count_to_defense,decl,twos,108,97,-15.206557698823788,7.004481691453192,0.05537037077980737,0.487268518337428,0.3148148148148148,0.32407407407407407,0.4444444444444444,0.5092592592592593
ch04_partner_unsafe_count_to_defense,later_seats_remaining,0,302,285,-16.734367695489023,6.618211449247273,0.02693708608272356,0.5162086074135654,0.3576158940397351,0.37748344370860926,0.5894039735099338,0.5860927152317881
ch04_partner_unsafe_count_to_defense,later_seats_remaining,1,200,181,-17.815284571647645,10.184822678565979,0.04684999990742653,0.5417750017857179,0.2,0.215,0.245,0.325
ch04_partner_unsafe_count_to_defense,later_seats_remaining,2,358,310,-11.777947368048256,4.547546741745159,0.11659217889904559,0.4450837989082799,0.3575418994413408,0.3659217877094972,0.4860335195530726,0.4888268156424581
ch04_partner_unsafe_count_to_defense,seat_role,bidder_partner,860,776,-14.922489669916848,6.585681542942604,0.06888953491200715,0.49254651140140066,0.3209302325581395,0.33488372093023255,0.4662790697674419,0.4848837209302326
ch04_partner_unsafe_count_to_defense,sets_now_label,false,860,776,-14.922489669916848,6.585681542942604,0.06888953491200715,0.49254651140140066,0.3209302325581395,0.33488372093023255,0.4662790697674419,0.4848837209302326
ch04_partner_unsafe_count_to_defense,team,offense,860,776,-14.922489669916848,6.585681542942604,0.06888953491200715,0.49254651140140066,0.3209302325581395,0.33488372093023255,0.4662790697674419,0.4848837209302326
ch04_partner_unsafe_count_to_defense,trick_idx,0,97,85,-20.970588616489135,9.182692254941488,0.053092783854640634,0.6047422707023233,0.21649484536082475,0.2268041237113402,0.24742268041237114,0.27835051546391754
ch04_partner_unsafe_count_to_defense,trick_idx,1,158,140,-14.86913613857159,9.327543650765586,0.09977848048593048,0.5026898747486875,0.22784810126582278,0.2088607594936709,0.24050632911392406,0.2974683544303797
ch04_partner_unsafe_count_to_defense,trick_idx,2,176,160,-13.444969191120684,6.970461695021103,0.08534090939528224,0.48355113596401433,0.2727272727272727,0.3125,0.3465909090909091,0.4034090909090909
ch04_partner_unsafe_count_to_defense,trick_idx,3,141,118,-13.77157698677364,7.193288124939229,0.06478723427214732,0.4855673746238892,0.23404255319148937,0.24113475177304963,0.375886524822695,0.3829787234042553
ch04_partner_unsafe_count_to_defense,trick_idx,4,123,112,-14.215451391307804,5.630699339133453,0.04951219501473555,0.5060569075791816,0.2845528455284553,0.3089430894308943,0.6178861788617886,0.5203252032520326
ch04_partner_unsafe_count_to_defense,trick_idx,5,98,94,-14.177642580197782,3.7304303951713504,0.06275510202561106,0.5063775505642502,0.3673469387755102,0.3979591836734694,0.8367346938775511,0.8877551020408163
ch04_partner_unsafe_count_to_defense,trick_idx,6,67,67,-14.982896771226356,0.0,0.028880597050510236,0.29947761190471367,1.0,1.0,1.0,1.0
ch04_partner_unsafe_count_to_defense,trick_position,1,358,310,-11.777947368048256,4.547546741745159,0.11659217889904559,0.4450837989082799,0.3575418994413408,0.3659217877094972,0.4860335195530726,0.4888268156424581
ch04_partner_unsafe_count_to_defense,trick_position,2,200,181,-17.815284571647645,10.184822678565979,0.04684999990742653,0.5417750017857179,0.2,0.215,0.245,0.325
ch04_partner_unsafe_count_to_defense,trick_position,3,302,285,-16.734367695489023,6.618211449247273,0.02693708608272356,0.5162086074135654,0.3576158940397351,0.37748344370860926,0.5894039735099338,0.5860927152317881
